zona_id,area_km2,n_pixels,centroid_lat,centroid_lon,bbox_minr,bbox_minc,bbox_maxr,bbox_maxc
3533,1.666250,1879.000000,-9.410061,-75.296065,34753,15517,34796,15587
4021,1.664476,1877.000000,-10.796185,-75.395092,39849,15144,39977,15202
328,1.663590,1876.000000,-3.020780,-77.679066,11034,6650,11103,6744
989,1.663590,1876.000000,-4.158388,-78.503788,15234,3583,15331,3700
5027,1.663590,1876.000000,-12.900489,-72.312518,47668,26544,47798,26679
36,1.662703,1875.000000,-0.976953,-74.415184,3442,18778,3524,18852
6,1.662703,1875.000000,-0.331893,-74.826372,1059,17248,1116,17317
4509,1.661816,1874.000000,-11.853995,-70.504704,43809,33251,43897,33409
2793,1.661816,1874.000000,-7.431458,-77.296707,27396,8075,27462,8174
4242,1.660929,1873.000000,-11.189276,-75.475698,41330,14837,41435,14933
3893,1.659156,1871.000000,-10.441547,-73.752236,38572,21216,38635,21315
4426,1.658269,1870.000000,-11.624083,-74.621910,42959,17982,43012,18141
2773,1.658269,1870.000000,-7.358318,-77.405848,27114,7580,27221,7880
2176,1.657382,1869.000000,-5.876728,-77.847478,21621,6026,21699,6131
2160,1.656495,1868.000000,-5.831476,-77.747466,21448,6409,21554,6501
518,1.654722,1866.000000,-3.542995,-76.247766,12970,11977,13036,12060
4635,1.654722,1866.000000,-12.193166,-69.188859,45072,38152,45136,38261
2212,1.654722,1866.000000,-5.929093,-77.383076,21824,7762,21895,7843
2848,1.653835,1865.000000,-7.630033,-74.864226,28141,17062,28210,17194
4434,1.653835,1865.000000,-11.655998,-71.704272,43058,28805,43156,28913
3904,1.652948,1864.000000,-10.493552,-71.393668,38763,29925,38835,30109
49,1.652948,1864.000000,-1.094554,-74.011687,3826,20256,3992,20391
5181,1.652062,1863.000000,-13.177906,-72.463543,48719,25997,48789,26131
4966,1.652062,1863.000000,-12.819679,-69.467978,47388,37125,47470,37205
3492,1.651175,1862.000000,-9.305326,-74.300035,34301,19178,34462,19288
160,1.650288,1861.000000,-2.297405,-74.411920,8306,18790,8410,18871
3094,1.650288,1861.000000,-8.325228,-75.202801,30704,15855,30791,15920
737,1.650288,1861.000000,-3.874061,-75.284522,14202,15537,14263,15660
605,1.649401,1860.000000,-3.716074,-78.111162,13580,4983,13711,5204
1376,1.647628,1858.000000,-4.535698,-75.073484,16648,16320,16736,16430
3895,1.646741,1857.000000,-10.455501,-73.711433,38597,21401,38720,21440
376,1.646741,1857.000000,-3.242041,-76.416243,11848,11345,11954,11420
211,1.644081,1854.000000,-2.437569,-72.847638,8833,24517,8939,24750
2880,1.643194,1853.000000,-7.751711,-77.337851,28586,7884,28659,8049
396,1.643194,1853.000000,-3.305478,-72.740911,12085,25001,12163,25050
3670,1.642307,1852.000000,-9.727146,-76.140876,35917,12351,35985,12458
4024,1.642307,1852.000000,-10.793178,-74.271314,39873,19307,39951,19379
3349,1.641420,1851.000000,-8.953751,-75.740341,33015,13853,33137,13923
4429,1.641420,1851.000000,-11.639695,-70.991729,42993,31414,43108,31595
3937,1.639647,1849.000000,-10.620297,-75.332990,39213,15373,39332,15454
1001,1.639647,1849.000000,-4.196075,-77.974810,15312,5505,15556,5686
4546,1.639647,1849.000000,-11.989545,-74.505282,44271,18426,44393,18527
4903,1.639647,1849.000000,-12.736000,-69.907147,47092,35501,47154,35580
2345,1.638760,1848.000000,-6.125298,-78.193174,22536,4772,22644,4820
872,1.638760,1848.000000,-4.016358,-76.501375,14714,11026,14841,11102
4218,1.637873,1847.000000,-11.142415,-74.497177,41163,18477,41246,18542
410,1.636986,1846.000000,-3.337380,-78.141085,12194,4948,12302,5026
2779,1.636100,1845.000000,-7.387931,-77.346607,27215,7877,27302,7980
5196,1.635213,1844.000000,-13.218268,-72.656915,48859,25283,48949,25378
122,1.634326,1843.000000,-2.080154,-74.824414,7508,17205,7658,17371
3276,1.633439,1842.000000,-8.715543,-76.682864,32160,10357,32242,10446
8,1.633439,1842.000000,-0.342437,-74.694976,1085,17729,1179,17829
4522,1.632553,1841.000000,-11.898147,-70.147875,43957,34577,44039,34738
5272,1.631666,1840.000000,-13.420442,-69.053617,49575,38649,49768,38783
1086,1.631666,1840.000000,-4.265723,-74.542110,15630,18281,15750,18432
417,1.630779,1839.000000,-3.377447,-76.329567,12256,11649,12510,11762
2158,1.630779,1839.000000,-5.823420,-74.204072,21435,19566,21496,19627
4756,1.628119,1836.000000,-12.493983,-72.237580,46192,26847,46246,26933
3884,1.627232,1835.000000,-10.381734,-71.111813,38333,31035,38424,31103
4807,1.627232,1835.000000,-12.583598,-70.337505,46514,33911,46605,33977
1945,1.627232,1835.000000,-5.434953,-74.693570,19926,17618,20125,17897
3146,1.626345,1834.000000,-8.431017,-76.406627,31088,11394,31181,11462
2015,1.626345,1834.000000,-5.565481,-79.115285,20467,1335,20548,1401
5076,1.623685,1831.000000,-12.971792,-72.402904,47933,26236,48063,26332
754,1.622798,1830.000000,-3.900862,-76.069270,14273,12627,14379,12706
22,1.621911,1829.000000,-0.743385,-74.380180,2571,18900,2664,19008
4326,1.621024,1828.000000,-11.354368,-74.555490,41941,18259,42032,18349
3612,1.621024,1828.000000,-9.617073,-74.047907,35506,20130,35575,20226
4101,1.620138,1827.000000,-10.918112,-75.349851,40308,15318,40425,15391
4832,1.618364,1825.000000,-12.634146,-70.137512,46710,34645,46773,34742
3667,1.617477,1824.000000,-9.712269,-75.652869,35877,14160,35917,14294
4106,1.617477,1824.000000,-10.920618,-74.233664,40339,19437,40416,19546
3631,1.616591,1823.000000,-9.643483,-74.748319,35614,17467,35676,17649
193,1.616591,1823.000000,-2.389392,-71.185382,8658,30701,8807,30853
4356,1.616591,1823.000000,-11.427520,-74.768988,42200,17466,42330,17528
2890,1.614817,1821.000000,-7.788085,-77.249919,28717,8226,28808,8365
1004,1.613930,1820.000000,-4.181933,-76.427019,15318,11307,15426,11385
885,1.613930,1820.000000,-4.030761,-75.241040,14775,15708,14861,15773
2838,1.613044,1819.000000,-7.587036,-76.750058,27968,10099,28045,10200
702,1.610383,1816.000000,-3.848347,-75.385464,14097,15171,14188,15272
3222,1.610383,1816.000000,-8.605427,-77.002452,31734,9183,31827,9243
627,1.610383,1816.000000,-3.766299,-76.433792,13737,11258,13952,11452
489,1.608610,1814.000000,-3.485632,-73.757650,12753,21216,12823,21285
3318,1.608610,1814.000000,-8.836187,-75.438534,32604,14972,32680,15048
966,1.607723,1813.000000,-4.129090,-74.851659,15152,17158,15213,17237
102,1.607723,1813.000000,-1.904356,-74.583613,6884,18148,6978,18229
3095,1.607723,1813.000000,-8.324210,-76.508189,30709,11007,30784,11080
459,1.606836,1812.000000,-3.442755,-76.459945,12584,11192,12691,11253
159,1.606836,1812.000000,-2.304410,-73.130188,8290,23527,8510,23635
1735,1.605949,1811.000000,-5.053005,-75.811719,18549,13581,18646,13665
1451,1.605949,1811.000000,-4.657184,-76.582310,17090,10727,17195,10830
3643,1.605949,1811.000000,-9.674137,-75.163436,35712,16005,35798,16061
3748,1.605063,1810.000000,-9.918158,-76.003295,36628,12878,36693,12953
1802,1.605063,1810.000000,-5.154399,-78.142370,18934,4952,19020,5020
3273,1.605063,1810.000000,-8.710516,-75.339258,32147,15329,32219,15427
548,1.604176,1809.000000,-3.617730,-77.559790,13181,7116,13374,7165
2244,1.604176,1809.000000,-5.975002,-78.027011,21985,5369,22071,5450
1219,1.604176,1809.000000,-4.390770,-75.987294,16121,12939,16184,13021
2254,1.603289,1808.000000,-5.986783,-77.879710,22030,5917,22133,6019
5005,1.603289,1808.000000,-12.868996,-68.936201,47565,39104,47658,39180
3038,1.602402,1807.000000,-8.218855,-74.436625,30313,18706,30401,18757
1789,1.598855,1803.000000,-5.127046,-79.221280,18835,953,18922,1014
3454,1.597968,1802.000000,-9.220323,-74.471375,34008,18547,34123,18651
534,1.597968,1802.000000,-3.583748,-75.329623,13093,15380,13218,15454
4025,1.596195,1800.000000,-10.798430,-75.129996,39878,16123,39964,16208
5222,1.595308,1799.000000,-13.277498,-69.058365,49082,38649,49177,38721
3633,1.595308,1799.000000,-9.658038,-74.240279,35644,19428,35761,19492
2959,1.594421,1798.000000,-8.061990,-74.560304,29650,18211,29878,18350
462,1.594421,1798.000000,-3.444594,-76.787219,12603,9960,12668,10063
2878,1.593534,1797.000000,-7.748776,-77.389058,28549,7707,28664,7840
4846,1.591761,1795.000000,-12.658396,-70.056397,46791,34953,46879,35031
1245,1.591761,1795.000000,-4.412836,-71.428241,16192,29863,16255,29930
2924,1.591761,1795.000000,-7.915339,-74.530519,29195,18344,29262,18430
5334,1.590874,1794.000000,-13.877489,-69.422437,51285,37301,51406,37375
4129,1.590874,1794.000000,-10.978179,-70.985177,40508,31491,40669,31617
3190,1.589987,1793.000000,-8.518372,-74.286846,31414,19259,31518,19329
3040,1.589987,1793.000000,-8.218797,-75.287387,30317,15546,30401,15613
4964,1.589987,1793.000000,-12.820763,-72.826625,47379,24662,47463,24763
2995,1.589987,1793.000000,-8.114193,-75.159868,29930,16010,29998,16088
4470,1.589987,1793.000000,-11.749998,-74.301197,43423,19178,43499,19290
5296,1.589101,1792.000000,-13.573107,-70.515886,50186,33245,50250,33321
1676,1.588214,1791.000000,-4.972149,-75.929799,18279,13115,18334,13261
2831,1.586440,1789.000000,-7.560579,-76.766087,27883,10052,27954,10137
5397,1.586440,1789.000000,-14.156628,-69.334295,52345,37626,52429,37718
1093,1.586440,1789.000000,-4.271571,-76.364437,15655,11523,15752,11641
2559,1.585553,1788.000000,-6.629767,-77.263815,24412,8213,24498,8283
202,1.585553,1788.000000,-2.408743,-71.198593,8754,30720,8837,30782
1311,1.584667,1787.000000,-4.465000,-75.051952,16390,16413,16467,16486
4594,1.584667,1787.000000,-12.083218,-74.374700,44666,18925,44737,19014
3934,1.583780,1786.000000,-10.623067,-75.156457,39203,16035,39340,16093
1082,1.583780,1786.000000,-4.258116,-74.567076,15624,18194,15692,18286
3006,1.582893,1785.000000,-8.145220,-75.012994,30041,16544,30113,16633
1906,1.582893,1785.000000,-5.330275,-76.268721,19571,11885,19683,11998
2047,1.582006,1784.000000,-5.622791,-78.860112,20656,2278,20781,2349
4220,1.582006,1784.000000,-11.147418,-71.401849,41177,29904,41257,30071
2917,1.580233,1782.000000,-7.902044,-74.609396,29121,18017,29207,18195
2288,1.580233,1782.000000,-6.026919,-78.280870,22175,4432,22265,4512
2818,1.580233,1782.000000,-7.528227,-75.880217,27728,13352,27870,13399
2980,1.579346,1781.000000,-8.082005,-74.972463,29814,16690,29879,16790
3011,1.579346,1781.000000,-8.154664,-76.904827,30067,9523,30177,9616
1856,1.579346,1781.000000,-5.284953,-74.848580,19296,17016,19650,17360
1622,1.579346,1781.000000,-4.912630,-76.827649,18038,9811,18135,9911
92,1.578459,1780.000000,-1.812219,-73.159074,6548,23398,6682,23518
4610,1.578459,1780.000000,-12.139038,-72.827999,44817,24664,44976,24738
1272,1.577573,1779.000000,-4.435963,-71.526049,16289,29487,16339,29577
508,1.577573,1779.000000,-3.524186,-71.476911,12889,29684,12984,29751
1317,1.575799,1777.000000,-4.476800,-77.540249,16426,7159,16502,7283
4085,1.574025,1775.000000,-10.896813,-74.435250,40249,18696,40322,18765
402,1.574025,1775.000000,-3.321346,-77.138388,12140,8678,12217,8737
4161,1.574025,1775.000000,-11.028363,-74.375360,40748,18922,40809,19003
5433,1.572252,1773.000000,-14.326755,-69.075182,52967,38586,53057,38683
3118,1.570478,1771.000000,-8.365950,-75.252504,30851,15683,30934,15746
3471,1.569592,1770.000000,-9.250147,-74.143753,34134,19794,34250,19848
394,1.568705,1769.000000,-3.308210,-76.348967,12060,11559,12214,11719
867,1.568705,1769.000000,-4.009468,-71.493254,14703,29620,14768,29691
3657,1.568705,1769.000000,-9.703490,-76.096250,35815,12540,35926,12616
962,1.567818,1768.000000,-4.127244,-76.207675,15141,12108,15215,12219
1701,1.567818,1768.000000,-5.008016,-77.380800,18378,7734,18493,7892
2906,1.567818,1768.000000,-7.851898,-77.267975,28953,8182,29052,8298
3464,1.567818,1768.000000,-9.240820,-75.834413,34095,13506,34207,13580
3770,1.567818,1768.000000,-9.958610,-75.241098,36782,15706,36844,15786
2095,1.566931,1767.000000,-5.712242,-75.903166,21016,13256,21115,13317
3938,1.566931,1767.000000,-10.634578,-71.278689,39230,30397,39382,30497
2107,1.566044,1766.000000,-5.749773,-76.999018,21116,9192,21278,9268
1316,1.566044,1766.000000,-4.470738,-75.505875,16412,14732,16506,14808
2318,1.565158,1765.000000,-6.082642,-77.484616,22374,7372,22489,7469
2297,1.565158,1765.000000,-6.035295,-76.496777,22203,11046,22304,11141
2099,1.565158,1765.000000,-5.726657,-77.688047,21050,6644,21177,6699
1127,1.564271,1764.000000,-4.302572,-74.632613,15769,17979,15871,18038
1014,1.563384,1763.000000,-4.181340,-74.847128,15349,17162,15407,17243
4502,1.563384,1763.000000,-11.846616,-71.429778,43760,29824,43856,29928
1403,1.563384,1763.000000,-4.570858,-74.094665,16775,19942,16876,20049
4926,1.561611,1761.000000,-12.767775,-69.351395,47192,37572,47300,37651
3281,1.560724,1760.000000,-8.728822,-76.567446,32209,10758,32281,10883
905,1.560724,1760.000000,-4.064276,-77.053883,14869,8973,15014,9064
2077,1.560724,1760.000000,-5.693983,-77.749671,20917,6380,21057,6507
3965,1.559837,1759.000000,-10.700632,-75.376810,39477,15208,39618,15279
4662,1.559837,1759.000000,-12.256527,-74.428548,45295,18732,45378,18791
2624,1.558950,1758.000000,-6.807306,-77.071771,24979,8861,25176,9032
5192,1.558950,1758.000000,-13.214695,-70.917060,48807,31757,48978,31863
4387,1.558950,1758.000000,-11.508408,-75.165303,42508,15980,42585,16069
16,1.557177,1756.000000,-0.558188,-75.224594,1880,15790,1972,15840
2903,1.557177,1756.000000,-7.836871,-76.736753,28899,10167,28995,10228
3072,1.557177,1756.000000,-8.287628,-75.117605,30580,16172,30647,16239
3376,1.557177,1756.000000,-9.025935,-76.282800,33263,11822,33473,11912
3330,1.556290,1755.000000,-8.881999,-76.752409,32773,10096,32865,10184
488,1.556290,1755.000000,-3.487686,-74.754453,12753,17491,12837,17614
2385,1.556290,1755.000000,-6.210775,-76.648492,22848,10502,22958,10552
1936,1.555403,1754.000000,-5.392231,-76.015456,19825,12831,19898,12924
2862,1.555403,1754.000000,-7.682985,-77.131421,28325,8702,28405,8775
4441,1.554516,1753.000000,-11.668784,-70.406127,43121,33646,43211,33723
2628,1.553630,1752.000000,-6.788036,-75.166596,25013,15978,25072,16065
2720,1.553630,1752.000000,-7.110792,-77.493697,26209,7344,26285,7436
3115,1.552743,1751.000000,-8.364701,-76.980667,30842,9259,30967,9340
1857,1.551856,1750.000000,-5.249129,-78.589682,19297,3272,19377,3354
4460,1.551856,1750.000000,-11.719249,-70.376732,43302,33757,43388,33859
100,1.551856,1750.000000,-1.892495,-74.660284,6836,17882,6926,17926
3924,1.550969,1749.000000,-10.588870,-73.268615,39102,23001,39183,23150
5232,1.550082,1748.000000,-13.319048,-73.390321,49215,22568,49314,22673
4452,1.549196,1747.000000,-11.698457,-74.446238,43218,18661,43310,18738
3053,1.548309,1746.000000,-8.267377,-77.125884,30480,8694,30589,8823
4362,1.548309,1746.000000,-11.443125,-75.199578,42245,15815,42386,16016
4781,1.548309,1746.000000,-12.550810,-72.315064,46369,26547,46485,26692
4796,1.548309,1746.000000,-12.567956,-71.824096,46456,28377,46548,28477
2702,1.547422,1745.000000,-7.061747,-75.264699,25996,15608,26097,15723
4545,1.547422,1745.000000,-11.975195,-74.482014,44264,18523,44319,18616
4785,1.547422,1745.000000,-12.574950,-71.515287,46397,29500,46639,29648
5362,1.546535,1744.000000,-13.999640,-69.401225,51774,37368,51850,37474
1867,1.545649,1743.000000,-5.268792,-78.439392,19349,3825,19480,3932
2919,1.545649,1743.000000,-7.909767,-75.447701,29143,14949,29267,15022
1065,1.545649,1743.000000,-4.257694,-78.047285,15545,5173,15722,5493
4899,1.545649,1743.000000,-12.740714,-69.730867,47075,36167,47182,36221
4699,1.544762,1742.000000,-12.341481,-68.965837,45595,38806,45726,39300
2584,1.544762,1742.000000,-6.681461,-77.402669,24610,7689,24697,7779
5382,1.543875,1741.000000,-14.102754,-69.403528,52135,37372,52227,37448
4843,1.543875,1741.000000,-12.653344,-70.081009,46784,34857,46836,34928
538,1.542988,1740.000000,-3.584120,-78.110148,13126,5013,13187,5175
1285,1.542102,1739.000000,-4.450080,-75.323253,16325,15411,16432,15478
2928,1.542102,1739.000000,-7.954484,-77.283773,29223,8086,29443,8346
559,1.541215,1738.000000,-3.623603,-75.068534,13259,16343,13338,16422
5211,1.541215,1738.000000,-13.244548,-73.226575,48962,23164,49075,23261
3740,1.540328,1737.000000,-9.902687,-75.630037,36551,14256,36658,14346
2326,1.539441,1736.000000,-6.087834,-77.459118,22407,7475,22490,7565
4493,1.539441,1736.000000,-11.822893,-73.172385,43671,23374,43794,23468
1852,1.539441,1736.000000,-5.233959,-78.753506,19243,2680,19317,2751
2146,1.539441,1736.000000,-5.802875,-76.949164,21337,9358,21435,9463
5100,1.539441,1736.000000,-13.009607,-73.554712,48097,21933,48166,22065
4476,1.538554,1735.000000,-11.775734,-71.786216,43487,28462,43606,28684
4878,1.537668,1734.000000,-12.710550,-72.399766,46987,26255,47067,26328
1724,1.537668,1734.000000,-5.037051,-78.972084,18488,1868,18603,1932
149,1.537668,1734.000000,-2.255997,-74.158349,8186,19722,8282,19802
3993,1.535894,1732.000000,-10.750538,-75.004559,39689,16589,39821,16661
1404,1.535007,1731.000000,-4.570593,-75.473511,16776,14849,16859,14917
1913,1.534121,1730.000000,-5.336560,-74.685165,19626,17768,19696,17851
1763,1.533234,1729.000000,-5.076510,-76.920597,18655,9483,18731,9552
3796,1.533234,1729.000000,-10.042891,-73.812023,37081,21022,37150,21082
1050,1.533234,1729.000000,-4.219184,-70.200492,15464,34414,15581,34542
1194,1.532347,1728.000000,-4.356976,-75.623181,15994,14283,16051,14381
1186,1.532347,1728.000000,-4.353598,-75.322932,15976,15408,16053,15476
4019,1.532347,1728.000000,-10.788792,-74.875530,39836,17067,39935,17163
2610,1.532347,1728.000000,-6.748747,-74.957857,24849,16744,24967,16850
4474,1.532347,1728.000000,-11.763995,-74.296137,43467,19229,43552,19289
788,1.532347,1728.000000,-3.935415,-78.187768,14403,4789,14511,4851
959,1.532347,1728.000000,-4.124519,-74.667612,15132,17845,15202,17910
415,1.530573,1726.000000,-3.348579,-78.162976,12245,4831,12321,4960
2487,1.530573,1726.000000,-6.436863,-75.786253,23720,13677,23764,13775
4420,1.530573,1726.000000,-11.626912,-72.180351,42892,27015,43062,27180
3404,1.530573,1726.000000,-9.089341,-75.869045,33510,13385,33623,13467
943,1.528800,1724.000000,-4.115589,-74.783434,15067,17398,15177,17475
3323,1.528800,1724.000000,-8.860904,-74.745619,32712,17558,32764,17632
623,1.528800,1724.000000,-3.744840,-74.460381,13714,18568,13784,18717
2790,1.528800,1724.000000,-7.443639,-77.041633,27361,8867,27610,9301
2900,1.525253,1720.000000,-7.817738,-77.321691,28800,7994,28919,8065
2026,1.525253,1720.000000,-5.586368,-77.706211,20545,6551,20628,6657
4261,1.525253,1720.000000,-11.222743,-73.034654,41458,23917,41537,23956
2566,1.525253,1720.000000,-6.640975,-74.946358,24460,16796,24530,16897
3412,1.523479,1718.000000,-9.094540,-75.726227,33571,13884,33643,13985
1329,1.523479,1718.000000,-4.512472,-74.860476,16497,17085,16656,17318
4439,1.523479,1718.000000,-11.669779,-74.457418,43113,18626,43203,18694
2213,1.523479,1718.000000,-5.963674,-74.402281,21826,18827,22157,18898
4543,1.522592,1717.000000,-11.974618,-74.705198,44250,17679,44330,17790
2124,1.522592,1717.000000,-5.789853,-74.896154,21226,16884,21456,17152
5203,1.521706,1716.000000,-13.232619,-73.357568,48922,22697,48994,22780
3716,1.519932,1714.000000,-9.856969,-75.225415,36388,15772,36467,15832
4851,1.519932,1714.000000,-12.665545,-70.259558,46822,34194,46879,34291
354,1.519045,1713.000000,-3.159579,-76.422211,11535,11321,11637,11435
1520,1.519045,1713.000000,-4.754503,-75.481847,17459,14823,17551,14896
3957,1.517272,1711.000000,-10.671172,-75.160750,39422,16000,39486,16082
1845,1.516385,1710.000000,-5.223353,-79.400619,19203,274,19281,347
4856,1.516385,1710.000000,-12.679513,-72.529149,46870,25757,46951,25838
